"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"1","Skirt","ZESICA Women's 2023 Bohemian Floral Printed Elastic Waist A Line Maxi Skirt with Pockets","Eva Ortega","Got the correct product finally and well worth the wait! The quality is great for the price, definitely not too tight very flowy. Gorgeous color for summer.For more looks make sure to follow me on IG simplyevahxo","Verified Purchase","Reviewed in the United States on 22 May 2019","4.4 out of 5 stars"
"2","Skirt","ZESICA Women's 2023 Bohemian Floral Printed Elastic Waist A Line Maxi Skirt with Pockets","Eva Ortega","The skirt is so cute and comfortable.. the design is like, which doesn’t flow for the air.. which I like  it so much..","Verified Purchase","Reviewed in the United States on 23 June 2019","4.0 out of 5 stars"
"3","Skirt","ZESICA Women's 2023 Bohemian Floral Printed Elastic Waist A Line Maxi Skirt with Pockets","Ravs","I love the length of this skirt and it looks beautiful on! It came very wrinkled so i’ll have to steam it due to the type of fabric but otherwise i can not wait to wear this for spring and summer! Will be buying in other colors if i can!!","Verified Purchase","Reviewed in the United States on 5 April 2020","4.0 out of 5 stars"
"4","Skirt","ZESICA Women's 2023 Bohemian Floral Printed Elastic Waist A Line Maxi Skirt with Pockets","Lauren","Loved the pattern, just didn’t look right on my body type.","Verified Purchase","Reviewed in the United States on 15 December 2019","5.0 out of 5 stars"
"5","Skirt","ZESICA Women's 2023 Bohemian Floral Printed Elastic Waist A Line Maxi Skirt with Pockets","KP","I love skirts and am always on the lookout for nice ones.  I first bought one of these a year ago and was very pleased with the skirt.  It’s a nice light weight, but not sheer, making them drape nicely and flowy.  I now own three of them and excited to for nicer weather to wear them.  I like quality clothing but think it’s unnecessary to spend a lot of money, I’m not a ‘label’ person.  I like to wear them longer so place the waistband just below my waist, comfortable for me.  I’ve not noticed any defects or bad sewing on any of them.  Love the pockets!  I don’t think you’ll be disappointed.","Verified Purchase","Reviewed in the United States on 14 March 2024","5.0 out of 5 stars"
"6","Skirt","ZESICA Women's 2023 Bohemian Floral Printed Elastic Waist A Line Maxi Skirt with Pockets","Kathy Mahaffey","Runs big","Verified Purchase","Reviewed in the United States on 17 July 2019","3.0 out of 5 stars"
"7","Skirt","ZESICA Women's 2023 Bohemian Floral Printed Elastic Waist A Line Maxi Skirt with Pockets","M. S.","this is terrible quality. i’ve worn it twice and it has multiple holes on the bottom layer and the seams are coming undone. it’s super cute but it’s really frustrating that a $30 skirt would be doing this after only a couple of wears.","Verified Purchase","Reviewed in the United States on 5 December 2019","5.0 out of 5 stars"
"8","Skirt","ZESICA Women's 2023 Bohemian Floral Printed Elastic Waist A Line Maxi Skirt with Pockets","Lindsey Weaver","This skirt is made fine, has a nice slip underneath, but the pattern looks tacky and childish in person, like it was printed off a color printer.","Verified Purchase","Reviewed in the United States on 11 September 2019","5.0 out of 5 stars"
"9","Skirt","ZESICA Women's 2023 Bohemian Floral Printed Elastic Waist A Line Maxi Skirt with Pockets","Kristin M. Tesmer","This is a lovely skirt.  There is non-functional tie sewed to the front center which I removed and kept as a hair tie.  Light and breezy it is a great addition to my summer wardrobe. It will be great to wear as a bathing suit cover-up. The skirt is unlined and maybe slightly see-through in direct sunlight.  I wear a slip with it.","Verified Purchase","Reviewed in the United States on 8 June 2020","2.0 out of 5 stars"
"10","Skirt","ZESICA Women's 2023 Bohemian Floral Printed Elastic Waist A Line Maxi Skirt with Pockets","Moonbeam","The material is very soft and although it's thin and lightweight it's not sheer. It fits as expected and has an elastic waist. Very comfortable.","Verified Purchase","Reviewed in the United States on 21 July 2022","1.0 out of 5 stars"
