"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"1","Pants","VIPONES Bell Bottom Jeans for Women High Waisted Flare Jeans Ripped Denim Pants","MrsEtheredge","Purchased these for my pre teen daughter. She loves how they look and fit. They are very flattering on her and fit tts.","Verified Purchase","Reviewed in the United States on 24 July 2023","4.0 out of 5 stars"
"2","Pants","VIPONES Bell Bottom Jeans for Women High Waisted Flare Jeans Ripped Denim Pants","Karen McLaughlin","I liked everything","Verified Purchase","Reviewed in the United States on 8 January 2023","5.0 out of 5 stars"
"3","Pants","VIPONES Bell Bottom Jeans for Women High Waisted Flare Jeans Ripped Denim Pants","Lois Marchal","These are just as expected. Skinny leg, high rise and have good stretch.","Verified Purchase","Reviewed in the United States on 6 September 2022","4.0 out of 5 stars"
"4","Pants","VIPONES Bell Bottom Jeans for Women High Waisted Flare Jeans Ripped Denim Pants","Ford Family","This runs very big. Fits in the waist but made for tall people. I’m 5 ft and it was easily 6 in too long","Verified Purchase","Reviewed in the United States on 28 February 2023","5.0 out of 5 stars"
"5","Pants","VIPONES Bell Bottom Jeans for Women High Waisted Flare Jeans Ripped Denim Pants","tiffany t steen","Not a big bell bottom if this helps I wore with boots and the flare was perfect","Verified Purchase","Reviewed in the United States on 15 December 2022","3.0 out of 5 stars"
"6","Pants","VIPONES Bell Bottom Jeans for Women High Waisted Flare Jeans Ripped Denim Pants","tiffany t steen","I work in an automotive parts store, so I am constantly moving around, these are so comfortable and fit very nice. I just bought me another pair","Verified Purchase","Reviewed in the United States on 19 April 2023","5.0 out of 5 stars"
"7","Pants","VIPONES Bell Bottom Jeans for Women High Waisted Flare Jeans Ripped Denim Pants","Becca B.","Fits well. A little long in the legs, but works great with heeled boots! Got so many compliments while wearing these jeans (even my daughter asked for the link)!!","Verified Purchase","Reviewed in the United States on 14 November 2021","5.0 out of 5 stars"
"8","Pants","VIPONES Bell Bottom Jeans for Women High Waisted Flare Jeans Ripped Denim Pants","Kindle Customer","The sizing runs very big, make sure to size down!","Verified Purchase","Reviewed in the United States on 29 August 2023","5.0 out of 5 stars"
"9","Pants","VIPONES Bell Bottom Jeans for Women High Waisted Flare Jeans Ripped Denim Pants","jmizze","Super cute jeans","Verified Purchase","Reviewed in the United States on 14 February 2023","5.0 out of 5 stars"
"10","Pants","VIPONES Bell Bottom Jeans for Women High Waisted Flare Jeans Ripped Denim Pants","leeeen","I am 5'7"", about 175lbs. I usually wear size 12 jeans. It suggested I order size 10 and because they stretch, they would probably fit, but I ordered 12 and they do fit perfectly (including length). I plan to also order them in black and purple. I can wear them for work or play. They're comfortable and flattering. Order them!","Verified Purchase","Reviewed in the United States on 30 November 2022","3.0 out of 5 stars"
"11","Pants","VIPONES Bell Bottom Jeans for Women High Waisted Flare Jeans Ripped Denim Pants","Amazon Customer","These cute jeans are perfect in every way. Size was as expected. The buttons are easy to open/close. Very nice fabric. Will be ordering an additional pair.","Verified Purchase","Reviewed in the United States on 5 May 2022","4.0 out of 5 stars"
"12","Pants","VIPONES Bell Bottom Jeans for Women High Waisted Flare Jeans Ripped Denim Pants","Kerrstyles","These look cute in the pic and the sizing was fine but the pattern looked bad in real life. I returned.","Verified Purchase","Reviewed in the United States on 14 November 2022","5.0 out of 5 stars"
"13","Pants","VIPONES Bell Bottom Jeans for Women High Waisted Flare Jeans Ripped Denim Pants","Dara Harvey","When I first put these on they were fantastic except I couldn’t begin to zip or button the waist. So I kept them on and wore them unzipped and unbuttoned around the house for about 2 hours. They began to stretch. I took them off, put them on next morning and I could actually zip and button them. They are still stretching to fit. If you get yours and have the same problem at first, they may not be too small, just too new.","Verified Purchase","Reviewed in the United States on 5 April 2022","1.0 out of 5 stars"
"14","Pants","VIPONES Bell Bottom Jeans for Women High Waisted Flare Jeans Ripped Denim Pants","Lela Boyd","These jeans were a perfect fit. Love them.","Verified Purchase","Reviewed in the United States on 29 May 2023","5.0 out of 5 stars"
"15","Pants","VIPONES Bell Bottom Jeans for Women High Waisted Flare Jeans Ripped Denim Pants","Female purchaser","Size 10- a tad long in flats, but otherwise PERFECT","Verified Purchase","Reviewed in the United States on 27 November 2022","5.0 out of 5 stars"
"16","Pants","VIPONES Bell Bottom Jeans for Women High Waisted Flare Jeans Ripped Denim Pants","Veronica A.","These jeans are comfortable fit perfectly and give me a very flattering shape. I love them that’s why I bought four pair.","Verified Purchase","Reviewed in the United States on 7 November 2023","5.0 out of 5 stars"
